184974,kahlo,250,190,0.39789,0.04162,#3F3F00,#FF7F3F,#7F3F3F,#FFBF3F,#003F3F,#3F0000,#3F003F,#BF3F3F,#FFFFBF,#7F003F
184947,kahlo,250,216,0.39815,0.54847,#FFFFBF,#000000,#003F3F,#7F3F00,#003F00,#BF7F7F,#FFBF7F,#7F3F7F,#7F7F3F,#BF3F3F
184959,kahlo,250,166,0.39759,0.04098,#3F0000,#BFBF3F,#003F00,#7F7F7F,#FFFFBF,#7F0000,#000000,#7F7F00,#3F3F3F,#BFBFBF
184946,kahlo,250,165,0.39758,0.33884,#7F3F00,#FF3F3F,#003F00,#FFBF7F,#BF7F3F,#7F7F3F,#000000,#3F7F3F,#FFFFBF,#FF7F3F
184949,kahlo,250,187,0.39786,0.25869,#FFFFFF,#7F3F3F,#BFBF7F,#000000,#FFFF7F,#FFFFBF,#BFBFFF,#BF7F7F,#FFBF3F,#FFBFBF
184956,kahlo,250,201,0.39801,0.02204,#7F7F7F,#000000,#FFBFFF,#3F003F,#BF7FBF,#3F0000,#FFFFFF,#7F7FBF,#7F3F7F,#BFFFFF
184965,kahlo,250,193,0.4,0.0772,#003F3F,#FFFFFF,#FF7F3F,#7F7F3F,#7F0000,#7F3F7F,#FFBF7F,#3F003F,#BF7F7F,#3F003F
185003,kahlo,250,556,0.39928,0.10592,#FFBF7F,#3F0000,#FFFFBF,#000000,#3F3F3F,#7F7F7F,#FFFF3F,#BF3F00,#BFBF3F,#7FBFBF
185015,kahlo,250,184,0.39783,0.07367,#00003F,#BFBF3F,#7F3F3F,#FFBF3F,#007F7F,#7FBF7F,#BFFFFF,#7FBF3F,#00003F,#003F00
184948,kahlo,250,167,0.3976,0.01408,#3F0000,#BFFFBF,#3F3F3F,#FFBF3F,#3F0000,#FFFFFF,#00003F,#7FBFBF,#7F3F00,#7F7F3F
184966,kahlo,250,202,0.4,20.2,#BF3F3F,#FFFFFF,#3F7F7F,#FFBF00,#3F3F3F,#FFBF7F,#BFBF7F,#7F3F00,#00007F,#000000
184926,kahlo,250,193,0.39793,192.0,#BF3F3F,#3F3F00,#BFBFBF,#7FBF7F,#7F3F7F,#FFBF7F,#7F3F00,#FFFF7F,#FF3F3F,#000000
184952,kahlo,250,170,0.39765,0.87565,#BF3F3F,#3F0000,#FFFFBF,#000000,#00003F,#FFBF7F,#00003F,#7F003F,#BFBF3F,#7F3F3F
184953,kahlo,250,174,0.3977,57.66667,#BFBF7F,#7F3F3F,#FFFF3F,#FF7F00,#000000,#FF7F3F,#BF7F3F,#FFFFBF,#FFFF3F,#BF7F3F
184957,kahlo,250,171,0.39766,0.34068,#3F3F3F,#FFBFBF,#3F0000,#BFBF3F,#7F3F00,#003F00,#7F7FBF,#BF7F00,#BF3F3F,#FFFFFF
184931,kahlo,250,312,0.39872,0.1878,#000000,#7F7FBF,#7F3F00,#FFBFFF,#BF7F3F,#003F00,#FFBFBF,#003F3F,#BFBFFF,#FFFFFF
184941,kahlo,250,288,0.39861,0.45483,#FFFFFF,#3F3F00,#BF3F3F,#BFBFBF,#FFBF7F,#003F3F,#BFBF3F,#7F3F3F,#FFBFBF,#FFFFFF
184967,kahlo,250,287,0.39861,0.1237,#000000,#BFBF7F,#7F3F00,#FFFFFF,#3F7FBF,#003F3F,#3F0000,#BFBFFF,#7F3F3F,#BF3F00
184942,kahlo,250,280,0.4,0.90909,#7F3F00,#FFBF7F,#BF7F7F,#7F7FBF,#000000,#BF7F00,#FFFFFF,#3F3F7F,#FFBF3F,#3F7F00
184964,kahlo,250,208,0.39808,0.09705,#FF3F00,#7F3F7F,#FFFFBF,#00003F,#FFBF3F,#BFBF7F,#3F3F00,#7F7F7F,#3F0000,#7F3F00
184977,kahlo,250,178,0.4,2.57971,#FFFFFF,#BF7F3F,#000000,#FFFFFF,#BF7F3F,#FFBFFF,#FFBF7F,#7F0000,#7F7F3F,#FFFFFF
184919,kahlo,250,326,0.39877,0.42539,#FFFF7F,#FF3F00,#3F3F3F,#3F0000,#FF7F3F,#BFBF00,#FF0000,#BF7F3F,#7F3F00,#7FBF7F
184983,kahlo,250,189,0.39788,0.02262,#BFFFBF,#3F0000,#FF3F00,#BF0000,#FFBF3F,#FFFFFF,#000000,#7F7FBF,#FF7FBF,#7F3F3F
184943,kahlo,250,287,0.39861,0.08792,#FFFFBF,#BF3F00,#003F3F,#FF7F00,#BFBFFF,#BFBF7F,#3F0000,#7F7F3F,#FFFFFF,#FF3F00
184929,kahlo,250,169,0.39763,0.01715,#7F7F7F,#003F00,#FFBF3F,#FFBF3F,#003F3F,#BFBF7F,#7F3F00,#BFBF7F,#00003F,#FF3F3F
184937,kahlo,250,172,0.39767,0.9,#FFBF3F,#7F3F00,#FFFFFF,#7F0000,#3F7F3F,#FFFFBF,#003F00,#7F7F3F,#003F3F,#BF3F00
184939,kahlo,250,154,0.3974,0.19615,#003F7F,#FFFFFF,#3F0000,#3F7FFF,#7F3F00,#003F3F,#7F7F7F,#BFBFBF,#000000,#BF7F3F
184944,kahlo,250,285,0.3986,0.07442,#7F3F00,#BF7FBF,#7F3F7F,#00003F,#FFFFBF,#FF7F3F,#7F7F00,#3F3F00,#000000,#BFBF7F
184950,kahlo,250,165,0.39758,0.05824,#3F3F00,#FFBF7F,#000000,#BF3F3F,#FF3F3F,#3F3F00,#FFBFBF,#7F3F00,#BF7F7F,#FF7F3F
184970,kahlo,250,191,0.39791,3.06452,#FFFFBF,#BF7F3F,#FFBF3F,#3F003F,#FFBF7F,#FFFFFF,#7FBF3F,#FFBF3F,#3F3F3F,#BF0000
185004,kahlo,250,164,0.39756,0.11399,#000000,#FF7F00,#003F00,#FFFFBF,#3F3F00,#BF7F00,#FFBF00,#7F0000,#FFBF7F,#3F3F7F
184925,kahlo,250,397,0.39899,0.04871,#BF7F00,#FFFFFF,#3F3F3F,#3F7F3F,#BFFFFF,#000000,#FFFF7F,#7FBFBF,#7F7F7F,#3F0000
