191478,klimt,50,50,1.96,0.03226,#3F0000,#BF3F3F,#3F3F00,#BFBFBF,#BFBF3F,#3F3F3F,#3F3F00,#FFBFBF,#BF3F00,#FFBF3F
191501,klimt,50,50,1.96,0.1517,#3F3F00,#BFBF3F,#BF3F3F,#3F0000,#3F3F3F,#BFBFBF,#3F3F3F,#FFBFBF,#FFBF3F,#BF3F00
191552,klimt,50,50,1.96,3.5,#FFFFBF,#3F3F3F,#BFBFBF,#FFFFFF,#FFBFBF,#BFBF3F,#3F3F00,#BF3F3F,#003F00,#003F00
191601,klimt,50,50,2.0,0.96154,#3F3F3F,#FFFFFF,#BFBF3F,#BF3F3F,#3F3F3F,#3F3F3F,#3F3F00,#FFFFBF,#FFBFBF,#BFBFBF
191450,klimt,50,50,1.96,0.69014,#FFBFFF,#FFFFFF,#3F0000,#FFBFBF,#BFBFBF,#3F3F3F,#000000,#3F3FBF,#FFFFBF,#BF3F3F
191605,klimt,50,50,1.96,0.38281,#3F003F,#BF3F3F,#FFBF3F,#FF3F3F,#BF3F3F,#FF3F3F,#3F3F3F,#00003F,#FFBF3F,#3F3F3F
191568,klimt,50,50,1.96,0.12343,#BF3F3F,#3F3F00,#FFBF3F,#BF3F00,#3F3F00,#BF3F00,#FFFFBF,#FF3F00,#BFBF3F,#3F3F00
191616,klimt,50,50,1.96,0.08551,#3F003F,#FFBF3F,#BF3F00,#3F3F00,#3F0000,#BF3F3F,#FFFFBF,#FF3F3F,#BFBF3F,#3F3F3F
191476,klimt,50,50,1.96,0.26203,#FFBF3F,#3F3F3F,#FFFFBF,#FFBFBF,#BF3F3F,#BFBF3F,#BFBFBF,#003F00,#BF3F3F,#FFFFFF
191560,klimt,50,50,1.96,0.09333,#3F3F3F,#000000,#3F3F00,#BFBF3F,#3F3F00,#BF3F3F,#BF3F3F,#BFBFBF,#FFFFBF,#FFBF3F
191547,klimt,50,50,1.96,0.05463,#BF3F00,#003F3F,#BF3F3F,#3F3F3F,#FFBF3F,#3F3F00,#BFBF3F,#FFBFBF,#3F3F3F,#FF3F3F
191571,klimt,50,50,1.96,0.04541,#3F003F,#BFBFBF,#3F3F3F,#BF3F3F,#FFBFBF,#BFBF3F,#3F3F00,#FFFFBF,#3F0000,#FFFFFF
191475,klimt,50,50,1.96,0.35252,#3F0000,#BFBF3F,#3F3F00,#BF3F00,#FFBF3F,#BF3F3F,#000000,#3F3F3F,#FFFFBF,#BF003F
