9223372032559842759,kandinsky,100,100,0.99,0.04447,#3F003F,#BFBF7F,#FFFFBF,#00003F,#7F7F3F,#BF7F3F,#FFBF7F,#FFBFBF,#BF7F7F,#7F3F00
326981,kandinsky,100,100,0.99,0.21711,#BFBFBF,#7F3F00,#7F7F7F,#FFFFFF,#FFFF00,#003F00,#3F7FBF,#7F7F00,#FFFFBF,#3F3F00
326964,kandinsky,100,100,0.99,0.24566,#BF3F00,#7F7FBF,#3F3F7F,#00003F,#FFFF3F,#FFFFFF,#003FFF,#BF7F7F,#3F3F3F,#000000
326979,kandinsky,100,100,0.99,16.5,#BF7F00,#3F3F3F,#FFFFFF,#3F3F00,#BFBF7F,#FFBF00,#7F7F7F,#7F7F3F,#BFBFBF,#7F3F3F
189369,kandinsky,100,100,0.99,0.03012,#000000,#7F3F00,#BF7F00,#3F3F3F,#7F7F3F,#7F7F3F,#3F3F3F,#003F3F,#FFBF7F,#FF7F3F
326978,kandinsky,100,100,0.99,0.03842,#7F7F3F,#000000,#BFBF7F,#FFBF3F,#3F3F3F,#003F3F,#FFFF7F,#BFBF3F,#7F3F00,#FFFFBF
326982,kandinsky,100,100,0.99,0.1375,#FFFFFF,#FF3F00,#3F0000,#BF7F3F,#7F0000,#FFBFBF,#FF7F00,#3F0000,#BF7F3F,#BF0000
189372,kandinsky,100,100,1.0,0.0819,#000000,#FFFF7F,#BFFFFF,#7F7F3F,#BFBF3F,#FFFFFF,#FF7F3F,#3F3F00,#FFBF3F,#3F3F00
326983,kandinsky,100,100,0.99,0.0342,#3F3F00,#BFBFBF,#3F0000,#3F7F7F,#7F7F00,#003F3F,#FFFFFF,#3F3F7F,#3F7F00,#BFBF00
189273,kandinsky,100,100,0.99,0.76744,#3F3F00,#BFFF3F,#7F7F3F,#7F7F3F,#3F3F3F,#3F3F00,#BFBF00,#7F3F00,#7FBF00,#7F7F7F
189304,kandinsky,100,100,0.99,49.5,#3F0000,#BFBF7F,#7F3F00,#7F7F7F,#BFBFBF,#3F3F3F,#7F7F3F,#3F3F00,#BFBF3F,#FFFFFF
189308,kandinsky,100,100,0.99,0.06346,#3F3F00,#BFBF3F,#7F7F3F,#FFBF00,#FFFFBF,#3F0000,#7F3F00,#3F7F00,#BF7F00,#7F7F3F
189312,kandinsky,100,100,0.99,0.56897,#BF3F00,#7F3F3F,#BF7F3F,#BFBFBF,#3F3F3F,#7F3F00,#3F003F,#3F0000,#FF7F3F,#7F7F7F
189422,kandinsky,100,100,1.0,0.02417,#00003F,#7F7FBF,#FFFFFF,#3F3F3F,#FFBFBF,#7F7F7F,#7FBFBF,#3F003F,#3F3F7F,#BFBFFF
326965,kandinsky,100,100,0.99,0.53804,#7F7FBF,#003F3F,#FFFFFF,#7FBFBF,#3F7F7F,#3F7FBF,#00003F,#00003F,#7F7F7F,#FFBFBF
189254,kandinsky,100,100,1.0,0.05056,#BFBF7F,#3F3F00,#BF7F3F,#FFFFFF,#7F3F3F,#3F0000,#7F3F00,#3F3F00,#FFBF3F,#7F7F3F
189341,kandinsky,100,100,0.99,0.03102,#00003F,#FFFFFF,#3F0000,#7F3FBF,#3F007F,#FFBF3F,#7F3F00,#7F3F00,#FFFF7F,#3F3F3F
189311,kandinsky,100,100,0.99,0.03497,#3F003F,#FFBF7F,#7F7F7F,#FFFFBF,#3F3F00,#FFBFBF,#3F003F,#BFBFBF,#BF7F3F,#7F3F00
189386,kandinsky,100,100,1.0,1.26582,#3F0000,#BFBF7F,#3F7FFF,#FFFFFF,#7F7F00,#BFBFFF,#FF3F00,#7F7F7F,#FFFFBF,#003F3F
189387,kandinsky,100,100,0.99,0.39442,#3F7FBF,#3F7F7F,#BFFFFF,#3F0000,#7F7F7F,#7F7FBF,#BFBFBF,#3F3F7F,#3F3F3F,#000000
189293,kandinsky,100,100,1.0,0.08292,#3F3F7F,#3F3F3F,#BFBFBF,#000000,#7F7F7F,#FFFFFF,#7F3F3F,#3F3F00,#7FBFBF,#3F003F
189380,kandinsky,100,100,0.99,0.03183,#BFBFBF,#3F0000,#7F7F3F,#3F3F3F,#7F7F7F,#BFBF7F,#003F3F,#FFFFFF,#FFBFBF,#3F3F00
189381,kandinsky,100,100,0.99,6.1875,#3F3F7F,#FFFFFF,#BF7F7F,#FF7F3F,#7F3F3F,#3F003F,#FFFFBF,#FFBF3F,#BFBFBF,#7F7F7F
189392,kandinsky,100,100,0.99,0.31935,#000000,#BFBF7F,#BFBFBF,#7F7F3F,#3F3F00,#7F3F00,#7F7F7F,#BF7F7F,#FFFFBF,#7F3F3F
189435,kandinsky,100,100,0.99,0.07432,#7F7F7F,#3F3F3F,#000000,#FFBFBF,#3F003F,#7F7F3F,#3F3F3F,#7F3F3F,#3F7F7F,#7F7FBF
189279,kandinsky,100,100,0.99,0.07965,#3F3F3F,#BFBF7F,#7F3F00,#3F0000,#3F003F,#7F7F7F,#3F3F3F,#3F3F3F,#FFBF00,#7F7F00
189350,kandinsky,100,100,0.99,0.02651,#003F00,#BF7F3F,#003F3F,#3F3F3F,#BF7F00,#3F7F7F,#3F3F3F,#7F3F00,#7F7F00,#FFFF00
189260,kandinsky,100,100,0.99,0.14183,#3F7F7F,#003F3F,#7FBFFF,#3F7F3F,#BFBF3F,#003F7F,#3F0000,#003F3F,#3F0000,#3F7FFF
189261,kandinsky,100,100,0.99,0.05485,#003F3F,#3F7F00,#FFFFBF,#FFFF00,#7F0000,#003F00,#003F3F,#FFFFFF,#7F7F7F,#FFBF00
189272,kandinsky,100,100,0.99,0.16894,#3F003F,#FFBF7F,#FF3F00,#3F3FBF,#FFBF00,#FFFFFF,#7F0000,#FF7F00,#000000,#BF7F3F
189355,kandinsky,100,100,1.0,0.07776,#BFBFBF,#000000,#7FBF3F,#FF3F3F,#003F7F,#BF0000,#FFBF3F,#7F7F3F,#003F00,#FFFFFF
189419,kandinsky,100,100,0.99,0.51562,#FFBF7F,#BF7F3F,#FFFFFF,#3F0000,#FF3F00,#FFBF3F,#3F3F7F,#7F7F7F,#FFFFBF,#7F0000
189439,kandinsky,100,100,0.99,0.05696,#BF3F7F,#00003F,#FFFFBF,#7F7F3F,#000000,#003F3F,#7F0000,#BF3F00,#FFBF3F,#7F7FBF
326967,kandinsky,100,100,0.99,0.02395,#003F00,#7F3F00,#FFBF00,#7F7F00,#003F00,#3F7F00,#3F3F3F,#7FBFBF,#3F3F3F,#003F3F
326969,kandinsky,100,100,0.99,0.03592,#FFBF00,#000000,#7F7F7F,#3F3F3F,#BFBF00,#BFBFFF,#7F7F00,#3F3F3F,#FF7F00,#FFFF00
326974,kandinsky,100,100,0.99,0.04906,#7F7F3F,#000000,#3F007F,#BFBF3F,#3F3F00,#FF3F3F,#7F7F00,#FFFF7F,#7F0000,#3F3F7F
326976,kandinsky,100,100,0.99,0.02913,#003F3F,#00003F,#7F3F3F,#3F7F7F,#3F3F3F,#003F3F,#7F0000,#3F3F3F,#3F3F00,#7FBFBF
189250,kandinsky,100,100,1.0,0.21834,#FF7F00,#FFFFFF,#3F7F7F,#BFBFBF,#BF0000,#000000,#3F7F00,#3F3F3F,#3F3F7F,#FFFF3F
189257,kandinsky,100,100,0.99,0.18821,#FFBF3F,#3F3F7F,#3F3F3F,#BF7F3F,#000000,#FFBFFF,#FFBF00,#3F7FBF,#3F7F3F,#FF7F00
189263,kandinsky,100,100,0.99,0.08369,#FFFFFF,#3F3F00,#FF7F00,#7F7F3F,#000000,#FFBF00,#FF7F7F,#3F0000,#7F3F00,#3F3F3F
189277,kandinsky,100,100,1.0,0.14164,#7F7FBF,#3F3F3F,#FFFFFF,#FFBF3F,#000000,#3F3F7F,#BF3F3F,#003F7F,#BFBFFF,#FF7F00
189294,kandinsky,100,100,0.99,1.43478,#FFBF00,#7F7FBF,#FFFFBF,#FF7F00,#000000,#3F3F7F,#BF7F00,#FFBF3F,#3F3F3F,#FFFFFF
189320,kandinsky,100,100,0.99,0.1041,#000000,#FFBF00,#FFFFFF,#7F7F7F,#FF0000,#3F3F3F,#BF7F00,#FFBFBF,#3F3F00,#FFFFBF
189323,kandinsky,100,100,0.99,0.05111,#003F00,#FFBF00,#3F3F3F,#BFBF00,#7F0000,#7F7F3F,#3F003F,#3F3F7F,#3F003F,#BF7F00
189331,kandinsky,100,100,0.99,1.15116,#7F3F3F,#7F7F3F,#003F7F,#BF7F00,#BF7F3F,#00003F,#BFBF7F,#003F3F,#3F7F3F,#7F003F
189342,kandinsky,100,100,1.0,0.08039,#FF7F7F,#3F0000,#FFFFFF,#7F3F3F,#3F3F3F,#BF3F00,#3F0000,#7F7F7F,#FF3F00,#FFBFBF
189357,kandinsky,100,100,0.99,0.0318,#7F7F3F,#003F00,#FFFFBF,#FFBF00,#3F3F3F,#3F7F3F,#BFBF7F,#FF7F00,#003F3F,#BFBF3F
189359,kandinsky,100,100,0.99,0.05796,#003F3F,#FFFF7F,#7F0000,#7F7F7F,#FFBF3F,#3F003F,#FFFFFF,#003F7F,#00003F,#FF3F00
189384,kandinsky,100,100,1.0,0.44444,#FFFFFF,#3F3F3F,#FFFF3F,#7F7F3F,#FF7F3F,#3F3F00,#7FBFBF,#3F7F3F,#7F3F3F,#003F00
189390,kandinsky,100,100,0.99,3.41379,#FF3F3F,#7F7F7F,#3F3F3F,#FFBF3F,#FFFFFF,#3F3F7F,#BFBF7F,#3F003F,#7F7F3F,#FF3F3F
189413,kandinsky,100,100,0.99,11.0,#FFFFBF,#7F3F3F,#BF7F3F,#3F3F3F,#BFBFBF,#FFBF3F,#FFFF7F,#3F7F7F,#FF7F3F,#BF3F3F
189441,kandinsky,100,100,0.99,0.16865,#BFBF3F,#FFFF3F,#000000,#BFBFBF,#7F7F3F,#3F7FBF,#003F3F,#FFFFFF,#7FBFBF,#BFBF7F
326966,kandinsky,100,100,0.99,0.03591,#7F7F3F,#FFFFFF,#000000,#3F003F,#7F7F00,#3F3F3F,#FFFFBF,#BFBF7F,#3F3F00,#3F3F7F
326970,kandinsky,100,100,0.99,0.03015,#00007F,#FF7F3F,#003F00,#7F7F00,#7F7FBF,#7F0000,#FFFFBF,#003F00,#003F3F,#7FBFFF
326973,kandinsky,100,100,0.99,0.10645,#3F0000,#BF7F00,#FFFFBF,#FFBF00,#003FBF,#FFBF7F,#000000,#FF0000,#7FBFBF,#003F3F
326975,kandinsky,100,100,0.99,0.05119,#00007F,#FFFF3F,#3F3F00,#7FBFFF,#FF3F00,#3F0000,#FFBF00,#FFFFFF,#3F7F7F,#3F0000
189274,kandinsky,100,100,0.99,0.04433,#BFBFFF,#3F3F00,#7F7F7F,#000000,#FFFFBF,#3F3F3F,#FFFFFF,#3F3F00,#7F7FFF,#FF7F3F
189305,kandinsky,100,100,1.0,0.49751,#FFBFBF,#003F3F,#FFFFFF,#BF7F7F,#7F7F7F,#FFFFBF,#BFBFBF,#000000,#7F3F00,#BFBF7F
189314,kandinsky,100,100,0.99,0.08498,#FFBF7F,#000000,#7F3F3F,#BFFFFF,#7FBFBF,#FFFFFF,#BFBFBF,#BF7F3F,#7F7F7F,#3F3F3F
189326,kandinsky,100,100,0.99,0.3311,#FFFF3F,#3F003F,#BFBFBF,#BF3F00,#3F0000,#7F3F00,#7F7F7F,#FFFF00,#FFFFFF,#FF7F00
189327,kandinsky,100,100,0.99,0.16583,#FF3F00,#7F7FBF,#3F0000,#FFFFFF,#FFBF00,#FFBFBF,#3F007F,#7F3F00,#000000,#FF7F3F
189336,kandinsky,100,100,0.99,0.06609,#3F0000,#BFBF7F,#BF3F00,#7F7F00,#3F3F00,#BFBF00,#003F3F,#3F7F00,#FFFFBF,#7F3F00
189337,kandinsky,100,100,0.99,0.09668,#7F7F7F,#3F3F3F,#00003F,#7F7FBF,#BFBFBF,#BFBF3F,#BF3F00,#BF7F7F,#BFBF7F,#3F003F
189345,kandinsky,100,100,0.99,0.07845,#BFBFBF,#000000,#BF7F7F,#003F3F,#FFFFBF,#7F3F3F,#3F7FBF,#FFBF00,#3F3F3F,#BF0000
189354,kandinsky,100,100,0.99,0.08903,#003F3F,#FFFF7F,#000000,#FFFFBF,#FFFF3F,#FFBF3F,#BFBFBF,#003F7F,#7F7F3F,#FFFFFF
189356,kandinsky,100,100,0.99,0.18786,#3F003F,#FFFF00,#BF7F00,#7F7FFF,#3F3F00,#FF3F00,#FFFFFF,#000000,#7F0000,#7F7F3F
189358,kandinsky,100,100,0.99,0.24029,#007FBF,#FFFFBF,#7F7F00,#000000,#FFBF00,#3F7F7F,#BFBFBF,#FFFFFF,#00007F,#BF3F00
189365,kandinsky,100,100,0.99,2.53846,#7F7F00,#3F0000,#FFBF00,#3F3F3F,#7F0000,#00003F,#BF7F00,#7FBFFF,#FF0000,#3F3F3F
189414,kandinsky,100,100,1.0,0.12531,#000000,#FFBF3F,#BFBFBF,#BF0000,#7F7F3F,#FFFFFF,#3F3F7F,#3F3F00,#FF7F00,#7F7F7F
189418,kandinsky,100,100,0.99,0.46047,#3F7FBF,#FFFFFF,#FFBF00,#000000,#00003F,#7F7F00,#FFFFBF,#FFFF00,#FF0000,#BFBFBF
189428,kandinsky,100,100,0.99,0.21245,#3F3F7F,#FFFF7F,#3F3F00,#FFFFFF,#BF0000,#000000,#7F0000,#BFBFBF,#FFBF00,#7F7F00
189433,kandinsky,100,100,1.0,0.65359,#7F7F3F,#FFFFBF,#BFBF7F,#003F3F,#BF3F00,#FFFFFF,#3F3F3F,#FFFF7F,#7F7F7F,#BFBFBF
326977,kandinsky,100,100,0.99,0.09201,#FFBF00,#000000,#FFFFFF,#3F7F7F,#FF0000,#3F7FBF,#FFFF7F,#000000,#003F7F,#BF7F3F
326984,kandinsky,100,100,1.0,0.05453,#BFBF00,#000000,#7F7F7F,#FFFFFF,#3F3F3F,#7F3F00,#007FBF,#3F3F00,#7F7F3F,#FFBFBF
326986,kandinsky,100,100,1.0,0.10718,#FFFF7F,#BF3F00,#FFFFBF,#000000,#BFBFFF,#FFFFFF,#BFBF3F,#FFFF3F,#7F7F7F,#3F3F00
9223372032559828822,kandinsky,100,100,0.99,0.49749,#7F3F3F,#BFBFBF,#3F3F7F,#FFBF7F,#000000,#FFFFFF,#BF7F7F,#7F7FBF,#3F3F3F,#7F7F7F
189252,kandinsky,100,100,0.99,0.11786,#FFFFFF,#7F3F3F,#FFBF7F,#3F3F00,#7F7F7F,#FF7F3F,#BFBFFF,#003F00,#FFBF3F,#3F3F3F
189253,kandinsky,100,100,1.0,0.37313,#FFFFFF,#BF7F00,#003F7F,#7F7F7F,#000000,#BFBFBF,#007F7F,#7FBFFF,#3F3F3F,#7F3F00
